time,lat,lon,depth,compound,treatment_type,eddy_vorticity,size_fraction_um,value
2017-07-04T08:55:00,25,-158.5,25,N6-Acetyl-L-lysine,Control,Cyclonic,5,28627838.63
2017-07-04T08:55:00,25,-158.5,25,N6-Acetyl-L-lysine,DMB,Cyclonic,5,20169866.09
2017-07-04T08:55:01,25,-158.5,25,N6-Acetyl-L-lysine,DMBnoB12,Cyclonic,5,35084719.51
2017-07-04T08:55:02,25,-158.5,25,N6-Acetyl-L-lysine,DeepSeaWater,Cyclonic,5,18005904.17
2017-07-04T08:55:03,25,-158.5,25,N6-Acetyl-L-lysine,noB12,Cyclonic,5,25039581.01
2017-07-04T08:55:04,25,-158.5,25,N6-Acetyl-L-lysine,B12,Cyclonic,5,19923702.24
2017-07-04T08:55:00,25,-158.5,15,N6-Acetyl-L-lysine,Time0,Cyclonic,5,17540126.75
2017-10-04T16:00:00,27,157,25,N6-Acetyl-L-lysine,Control,Anticyclonic,0.2,64450136.34
2017-10-04T16:00:01,27,157,25,N6-Acetyl-L-lysine,DMB,Anticyclonic,0.2,77374267.61
2017-10-04T16:00:02,27,157,25,N6-Acetyl-L-lysine,DMBnoB12,Anticyclonic,0.2,87394696.86
2017-10-04T16:00:03,27,157,25,N6-Acetyl-L-lysine,DeepSeaWater,Anticyclonic,0.2,63822059.96
2017-10-04T16:00:04,27,157,25,N6-Acetyl-L-lysine,noB12,Anticyclonic,0.2,88408171.4
2017-10-04T16:00:05,27,157,25,N6-Acetyl-L-lysine,B12,Anticyclonic,0.2,61247299.01
2017-10-04T16:00:06,27,157,15,N6-Acetyl-L-lysine,Time0,Anticyclonic,0.2,66126842.75
2017-10-04T16:00:07,27,157,25,N6-Acetyl-L-lysine,Control,Anticyclonic,5,712490380.4
2017-10-04T16:00:08,27,157,25,N6-Acetyl-L-lysine,DMB,Anticyclonic,5,420876977.5
2017-10-04T16:00:09,27,157,25,N6-Acetyl-L-lysine,DMBnoB12,Anticyclonic,5,234686310.5
2017-10-04T16:00:10,27,157,25,N6-Acetyl-L-lysine,DeepSeaWater,Anticyclonic,5,268533464.1
2017-10-04T16:00:11,27,157,25,N6-Acetyl-L-lysine,noB12,Anticyclonic,5,333502759.1
2017-10-04T16:00:12,27,157,25,N6-Acetyl-L-lysine,B12,Anticyclonic,5,312264296.6
2017-10-04T16:00:13,27,157,15,N6-Acetyl-L-lysine,Time0,Anticyclonic,5,735059879.2
2017-07-04T08:55:00,25,-158.5,25,NAD,Control,Cyclonic,0.2,202076.6774
2017-07-04T08:55:00,25,-158.5,25,NAD,DMB,Cyclonic,0.2,303447.2688
2017-07-04T08:55:01,25,-158.5,25,NAD,DMBnoB12,Cyclonic,0.2,485597.5161
2017-07-04T08:55:02,25,-158.5,25,NAD,DeepSeaWater,Cyclonic,0.2,369346.8065
2017-07-04T08:55:03,25,-158.5,25,NAD,noB12,Cyclonic,0.2,487519
2017-07-04T08:55:04,25,-158.5,25,NAD,B12,Cyclonic,0.2,337289.3333
2017-07-04T08:55:00,25,-158.5,15,NAD,Time0,Cyclonic,0.2,283910.6237
2017-07-04T08:55:00,25,-158.5,25,NAD,Control,Cyclonic,5,238973.0968
2017-07-04T08:55:00,25,-158.5,25,NAD,DMB,Cyclonic,5,186969.5484
2017-07-04T08:55:01,25,-158.5,25,NAD,DMBnoB12,Cyclonic,5,554010.3871
2017-07-04T08:55:02,25,-158.5,25,NAD,DeepSeaWater,Cyclonic,5,485486.8172
2017-07-04T08:55:03,25,-158.5,25,NAD,noB12,Cyclonic,5,386649.828
2017-07-04T08:55:04,25,-158.5,25,NAD,B12,Cyclonic,5,202247.2473
2017-07-04T08:55:00,25,-158.5,15,NAD,Time0,Cyclonic,5,76453.82258
2017-10-04T16:00:00,27,157,25,NAD,Control,Anticyclonic,0.2,162107.1935
2017-10-04T16:00:01,27,157,25,NAD,DMB,Anticyclonic,0.2,273108.5914
2017-10-04T16:00:02,27,157,25,NAD,DMBnoB12,Anticyclonic,0.2,452172.3656
2017-10-04T16:00:03,27,157,25,NAD,DeepSeaWater,Anticyclonic,0.2,478015.4194
2017-10-04T16:00:04,27,157,25,NAD,noB12,Anticyclonic,0.2,412623.5376
2017-10-04T16:00:05,27,157,25,NAD,B12,Anticyclonic,0.2,210395.3118
2017-10-04T16:00:06,27,157,15,NAD,Time0,Anticyclonic,0.2,197176.6129
2017-10-04T16:00:07,27,157,25,NAD,Control,Anticyclonic,5,416023.086
2017-10-04T16:00:08,27,157,25,NAD,DMB,Anticyclonic,5,297247.8172
2017-10-04T16:00:09,27,157,25,NAD,DMBnoB12,Anticyclonic,5,354329.4839
2017-10-04T16:00:10,27,157,25,NAD,DeepSeaWater,Anticyclonic,5,226026
2017-10-04T16:00:11,27,157,25,NAD,noB12,Anticyclonic,5,380522.7204
2017-10-04T16:00:12,27,157,25,NAD,B12,Anticyclonic,5,304095.2473
2017-10-04T16:00:13,27,157,15,NAD,Time0,Anticyclonic,5,171335.7419
2017-07-04T08:55:00,25,-158.5,25,NADH,Control,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,25,NADH,DMB,Cyclonic,0.2,18291.51613
2017-07-04T08:55:01,25,-158.5,25,NADH,DMBnoB12,Cyclonic,0.2,10606.51613
2017-07-04T08:55:02,25,-158.5,25,NADH,DeepSeaWater,Cyclonic,0.2,
2017-07-04T08:55:03,25,-158.5,25,NADH,noB12,Cyclonic,0.2,7332.322581
2017-07-04T08:55:04,25,-158.5,25,NADH,B12,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,15,NADH,Time0,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,25,NADH,Control,Cyclonic,5,9109.741935
2017-07-04T08:55:00,25,-158.5,25,NADH,DMB,Cyclonic,5,
2017-07-04T08:55:01,25,-158.5,25,NADH,DMBnoB12,Cyclonic,5,
2017-07-04T08:55:02,25,-158.5,25,NADH,DeepSeaWater,Cyclonic,5,
2017-07-04T08:55:03,25,-158.5,25,NADH,noB12,Cyclonic,5,
2017-07-04T08:55:04,25,-158.5,25,NADH,B12,Cyclonic,5,
2017-07-04T08:55:00,25,-158.5,15,NADH,Time0,Cyclonic,5,
2017-10-04T16:00:00,27,157,25,NADH,Control,Anticyclonic,0.2,
2017-10-04T16:00:01,27,157,25,NADH,DMB,Anticyclonic,0.2,
2017-10-04T16:00:02,27,157,25,NADH,DMBnoB12,Anticyclonic,0.2,
2017-10-04T16:00:03,27,157,25,NADH,DeepSeaWater,Anticyclonic,0.2,7140.548387
2017-10-04T16:00:04,27,157,25,NADH,noB12,Anticyclonic,0.2,7192
2017-10-04T16:00:05,27,157,25,NADH,B12,Anticyclonic,0.2,7893.612903
2017-10-04T16:00:06,27,157,15,NADH,Time0,Anticyclonic,0.2,
2017-10-04T16:00:07,27,157,25,NADH,Control,Anticyclonic,5,
2017-10-04T16:00:08,27,157,25,NADH,DMB,Anticyclonic,5,
2017-10-04T16:00:09,27,157,25,NADH,DMBnoB12,Anticyclonic,5,
2017-10-04T16:00:10,27,157,25,NADH,DeepSeaWater,Anticyclonic,5,
2017-10-04T16:00:11,27,157,25,NADH,noB12,Anticyclonic,5,6629.774194
2017-10-04T16:00:12,27,157,25,NADH,B12,Anticyclonic,5,
2017-10-04T16:00:13,27,157,15,NADH,Time0,Anticyclonic,5,
2017-07-04T08:55:00,25,-158.5,25,NADP,Control,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,25,NADP,DMB,Cyclonic,0.2,7748.366605
2017-07-04T08:55:01,25,-158.5,25,NADP,DMBnoB12,Cyclonic,0.2,
2017-07-04T08:55:02,25,-158.5,25,NADP,DeepSeaWater,Cyclonic,0.2,
2017-07-04T08:55:03,25,-158.5,25,NADP,noB12,Cyclonic,0.2,13483.79447
2017-07-04T08:55:04,25,-158.5,25,NADP,B12,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,15,NADP,Time0,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,25,NADP,Control,Cyclonic,5,
2017-07-04T08:55:00,25,-158.5,25,NADP,DMB,Cyclonic,5,
2017-07-04T08:55:01,25,-158.5,25,NADP,DMBnoB12,Cyclonic,5,
2017-07-04T08:55:02,25,-158.5,25,NADP,DeepSeaWater,Cyclonic,5,14417.78744
2017-07-04T08:55:03,25,-158.5,25,NADP,noB12,Cyclonic,5,
2017-07-04T08:55:04,25,-158.5,25,NADP,B12,Cyclonic,5,
2017-07-04T08:55:00,25,-158.5,15,NADP,Time0,Cyclonic,5,
2017-10-04T16:00:00,27,157,25,NADP,Control,Anticyclonic,0.2,
2017-10-04T16:00:01,27,157,25,NADP,DMB,Anticyclonic,0.2,
2017-10-04T16:00:02,27,157,25,NADP,DMBnoB12,Anticyclonic,0.2,
2017-10-04T16:00:03,27,157,25,NADP,DeepSeaWater,Anticyclonic,0.2,
2017-10-04T16:00:04,27,157,25,NADP,noB12,Anticyclonic,0.2,
2017-10-04T16:00:05,27,157,25,NADP,B12,Anticyclonic,0.2,12827.49555
2017-10-04T16:00:06,27,157,15,NADP,Time0,Anticyclonic,0.2,
2017-10-04T16:00:07,27,157,25,NADP,Control,Anticyclonic,5,8356.410509
2017-10-04T16:00:08,27,157,25,NADP,DMB,Anticyclonic,5,
2017-10-04T16:00:09,27,157,25,NADP,DMBnoB12,Anticyclonic,5,
2017-10-04T16:00:10,27,157,25,NADP,DeepSeaWater,Anticyclonic,5,
2017-10-04T16:00:11,27,157,25,NADP,noB12,Anticyclonic,5,
2017-10-04T16:00:12,27,157,25,NADP,B12,Anticyclonic,5,
2017-10-04T16:00:13,27,157,15,NADP,Time0,Anticyclonic,5,
2017-07-04T08:55:00,25,-158.5,25,O-Acetylcarnitine,Control,Cyclonic,0.2,14989008.29
2017-07-04T08:55:00,25,-158.5,25,O-Acetylcarnitine,DMB,Cyclonic,0.2,5058769.667
2017-07-04T08:55:01,25,-158.5,25,O-Acetylcarnitine,DMBnoB12,Cyclonic,0.2,9332142.468
2017-07-04T08:55:02,25,-158.5,25,O-Acetylcarnitine,DeepSeaWater,Cyclonic,0.2,22506544.05
2017-07-04T08:55:03,25,-158.5,25,O-Acetylcarnitine,noB12,Cyclonic,0.2,12331240.61
2017-07-04T08:55:04,25,-158.5,25,O-Acetylcarnitine,B12,Cyclonic,0.2,11570949.48
2017-07-04T08:55:00,25,-158.5,15,O-Acetylcarnitine,Time0,Cyclonic,0.2,11955926.04
2017-07-04T08:55:00,25,-158.5,25,O-Acetylcarnitine,Control,Cyclonic,5,185631514.6
2017-07-04T08:55:00,25,-158.5,25,O-Acetylcarnitine,DMB,Cyclonic,5,99704097.98
2017-07-04T08:55:01,25,-158.5,25,O-Acetylcarnitine,DMBnoB12,Cyclonic,5,168970319.8
2017-07-04T08:55:02,25,-158.5,25,O-Acetylcarnitine,DeepSeaWater,Cyclonic,5,279919146
2017-07-04T08:55:03,25,-158.5,25,O-Acetylcarnitine,noB12,Cyclonic,5,245657463.3
2017-07-04T08:55:04,25,-158.5,25,O-Acetylcarnitine,B12,Cyclonic,5,61366044.34
2017-07-04T08:55:00,25,-158.5,15,O-Acetylcarnitine,Time0,Cyclonic,5,21075763.1
2017-10-04T16:00:00,27,157,25,O-Acetylcarnitine,Control,Anticyclonic,0.2,5172028.075
2017-10-04T16:00:01,27,157,25,O-Acetylcarnitine,DMB,Anticyclonic,0.2,3931626.355
2017-10-04T16:00:02,27,157,25,O-Acetylcarnitine,DMBnoB12,Anticyclonic,0.2,5024788.215
2017-10-04T16:00:03,27,157,25,O-Acetylcarnitine,DeepSeaWater,Anticyclonic,0.2,9128873.828
2017-10-04T16:00:04,27,157,25,O-Acetylcarnitine,noB12,Anticyclonic,0.2,5255373.14
2017-10-04T16:00:05,27,157,25,O-Acetylcarnitine,B12,Anticyclonic,0.2,6576130.742
2017-10-04T16:00:06,27,157,15,O-Acetylcarnitine,Time0,Anticyclonic,0.2,2808453.237
2017-10-04T16:00:07,27,157,25,O-Acetylcarnitine,Control,Anticyclonic,5,74390639.1
2017-10-04T16:00:08,27,157,25,O-Acetylcarnitine,DMB,Anticyclonic,5,52715799.61
2017-10-04T16:00:09,27,157,25,O-Acetylcarnitine,DMBnoB12,Anticyclonic,5,67946095.7
2017-10-04T16:00:10,27,157,25,O-Acetylcarnitine,DeepSeaWater,Anticyclonic,5,192966024.9
2017-10-04T16:00:11,27,157,25,O-Acetylcarnitine,noB12,Anticyclonic,5,94826261.81
2017-10-04T16:00:12,27,157,25,O-Acetylcarnitine,B12,Anticyclonic,5,72606734.97
2017-10-04T16:00:13,27,157,15,O-Acetylcarnitine,Time0,Anticyclonic,5,29338047.7
2017-07-04T08:55:00,25,-158.5,25,O-Propionylcarnitine,Control,Cyclonic,0.2,1515580.849
2017-07-04T08:55:00,25,-158.5,25,O-Propionylcarnitine,DMB,Cyclonic,0.2,1247884.656
2017-07-04T08:55:01,25,-158.5,25,O-Propionylcarnitine,DMBnoB12,Cyclonic,0.2,1501090.984
2017-07-04T08:55:02,25,-158.5,25,O-Propionylcarnitine,DeepSeaWater,Cyclonic,0.2,1821768.774
2017-07-04T08:55:03,25,-158.5,25,O-Propionylcarnitine,noB12,Cyclonic,0.2,1691699.72
2017-07-04T08:55:04,25,-158.5,25,O-Propionylcarnitine,B12,Cyclonic,0.2,1335110.108
2017-07-04T08:55:00,25,-158.5,15,O-Propionylcarnitine,Time0,Cyclonic,0.2,1475315.129
2017-07-04T08:55:00,25,-158.5,25,O-Propionylcarnitine,Control,Cyclonic,5,12137845.54
2017-07-04T08:55:00,25,-158.5,25,O-Propionylcarnitine,DMB,Cyclonic,5,8785013.968
2017-07-04T08:55:01,25,-158.5,25,O-Propionylcarnitine,DMBnoB12,Cyclonic,5,15141138.86
2017-07-04T08:55:02,25,-158.5,25,O-Propionylcarnitine,DeepSeaWater,Cyclonic,5,12672994.7
2017-07-04T08:55:03,25,-158.5,25,O-Propionylcarnitine,noB12,Cyclonic,5,17455347.28
2017-07-04T08:55:04,25,-158.5,25,O-Propionylcarnitine,B12,Cyclonic,5,6000526.269
2017-07-04T08:55:00,25,-158.5,15,O-Propionylcarnitine,Time0,Cyclonic,5,3619318.495
2017-10-04T16:00:00,27,157,25,O-Propionylcarnitine,Control,Anticyclonic,0.2,947835.3763
2017-10-04T16:00:01,27,157,25,O-Propionylcarnitine,DMB,Anticyclonic,0.2,934247.7849
2017-10-04T16:00:02,27,157,25,O-Propionylcarnitine,DMBnoB12,Anticyclonic,0.2,1144179.097
2017-10-04T16:00:03,27,157,25,O-Propionylcarnitine,DeepSeaWater,Anticyclonic,0.2,1142499.28
2017-10-04T16:00:04,27,157,25,O-Propionylcarnitine,noB12,Anticyclonic,0.2,1248414.763
2017-10-04T16:00:05,27,157,25,O-Propionylcarnitine,B12,Anticyclonic,0.2,934557.1183
2017-10-04T16:00:06,27,157,15,O-Propionylcarnitine,Time0,Anticyclonic,0.2,898225.4194
2017-10-04T16:00:07,27,157,25,O-Propionylcarnitine,Control,Anticyclonic,5,10038876.68
2017-10-04T16:00:08,27,157,25,O-Propionylcarnitine,DMB,Anticyclonic,5,10479832.9
2017-10-04T16:00:09,27,157,25,O-Propionylcarnitine,DMBnoB12,Anticyclonic,5,5718674.645
2017-10-04T16:00:10,27,157,25,O-Propionylcarnitine,DeepSeaWater,Anticyclonic,5,7795515.882
2017-10-04T16:00:11,27,157,25,O-Propionylcarnitine,noB12,Anticyclonic,5,8023308.387
2017-10-04T16:00:12,27,157,25,O-Propionylcarnitine,B12,Anticyclonic,5,6449490.548
2017-10-04T16:00:13,27,157,15,O-Propionylcarnitine,Time0,Anticyclonic,5,4024344.344
2017-07-04T08:55:00,25,-158.5,25,Orotic acid,Control,Cyclonic,0.2,49603.57151
2017-07-04T08:55:00,25,-158.5,25,Orotic acid,DMB,Cyclonic,0.2,45877.9643
2017-07-04T08:55:01,25,-158.5,25,Orotic acid,DMBnoB12,Cyclonic,0.2,111526.3939
2017-07-04T08:55:02,25,-158.5,25,Orotic acid,DeepSeaWater,Cyclonic,0.2,40835.09445
2017-07-04T08:55:03,25,-158.5,25,Orotic acid,noB12,Cyclonic,0.2,82790.11901
2017-07-04T08:55:04,25,-158.5,25,Orotic acid,B12,Cyclonic,0.2,60532.42765
2017-07-04T08:55:00,25,-158.5,15,Orotic acid,Time0,Cyclonic,0.2,59291.80028
2017-07-04T08:55:00,25,-158.5,25,Orotic acid,Control,Cyclonic,5,76415.98773
2017-07-04T08:55:00,25,-158.5,25,Orotic acid,DMB,Cyclonic,5,55191.42462
2017-07-04T08:55:01,25,-158.5,25,Orotic acid,DMBnoB12,Cyclonic,5,110736.8787
2017-07-04T08:55:02,25,-158.5,25,Orotic acid,DeepSeaWater,Cyclonic,5,177501.1564
2017-07-04T08:55:03,25,-158.5,25,Orotic acid,noB12,Cyclonic,5,106338.2415
2017-07-04T08:55:04,25,-158.5,25,Orotic acid,B12,Cyclonic,5,60640.80045
2017-07-04T08:55:00,25,-158.5,15,Orotic acid,Time0,Cyclonic,5,79945.45896
2017-10-04T16:00:00,27,157,25,Orotic acid,Control,Anticyclonic,0.2,40931.89632
2017-10-04T16:00:01,27,157,25,Orotic acid,DMB,Anticyclonic,0.2,63307.3247
2017-10-04T16:00:02,27,157,25,Orotic acid,DMBnoB12,Anticyclonic,0.2,62612.04496
2017-10-04T16:00:03,27,157,25,Orotic acid,DeepSeaWater,Anticyclonic,0.2,41720.92716
2017-10-04T16:00:04,27,157,25,Orotic acid,noB12,Anticyclonic,0.2,50167.94531
2017-10-04T16:00:05,27,157,25,Orotic acid,B12,Anticyclonic,0.2,61685.90581
2017-10-04T16:00:06,27,157,15,Orotic acid,Time0,Anticyclonic,0.2,29835.24451
2017-10-04T16:00:07,27,157,25,Orotic acid,Control,Anticyclonic,5,45610.01141
2017-10-04T16:00:08,27,157,25,Orotic acid,DMB,Anticyclonic,5,44511.09308
2017-10-04T16:00:09,27,157,25,Orotic acid,DMBnoB12,Anticyclonic,5,67863.51163
2017-10-04T16:00:10,27,157,25,Orotic acid,DeepSeaWater,Anticyclonic,5,118517.9707
2017-10-04T16:00:11,27,157,25,Orotic acid,noB12,Anticyclonic,5,74455.77016
2017-10-04T16:00:12,27,157,25,Orotic acid,B12,Anticyclonic,5,25981.04218
2017-10-04T16:00:13,27,157,15,Orotic acid,Time0,Anticyclonic,5,52211.49067
2017-07-04T08:55:00,25,-158.5,25,Oxalic acid,Control,Cyclonic,0.2,12271018.28
2017-07-04T08:55:00,25,-158.5,25,Oxalic acid,DMB,Cyclonic,0.2,7357711.503
2017-07-04T08:55:01,25,-158.5,25,Oxalic acid,DMBnoB12,Cyclonic,0.2,8617522.991
2017-07-04T08:55:02,25,-158.5,25,Oxalic acid,DeepSeaWater,Cyclonic,0.2,9566944.919
2017-07-04T08:55:03,25,-158.5,25,Oxalic acid,noB12,Cyclonic,0.2,8233393.866
2017-07-04T08:55:04,25,-158.5,25,Oxalic acid,B12,Cyclonic,0.2,9594971.178
2017-07-04T08:55:00,25,-158.5,15,Oxalic acid,Time0,Cyclonic,0.2,10473357.96
2017-07-04T08:55:00,25,-158.5,25,Oxalic acid,Control,Cyclonic,5,8787069.743
2017-07-04T08:55:00,25,-158.5,25,Oxalic acid,DMB,Cyclonic,5,7043226.825
2017-07-04T08:55:01,25,-158.5,25,Oxalic acid,DMBnoB12,Cyclonic,5,9046931.502
2017-07-04T08:55:02,25,-158.5,25,Oxalic acid,DeepSeaWater,Cyclonic,5,10509924.67
2017-07-04T08:55:03,25,-158.5,25,Oxalic acid,noB12,Cyclonic,5,9275798.997
2017-07-04T08:55:04,25,-158.5,25,Oxalic acid,B12,Cyclonic,5,8715449.867
2017-07-04T08:55:00,25,-158.5,15,Oxalic acid,Time0,Cyclonic,5,6503683.229
2017-10-04T16:00:00,27,157,25,Oxalic acid,Control,Anticyclonic,0.2,4686668.223
2017-10-04T16:00:01,27,157,25,Oxalic acid,DMB,Anticyclonic,0.2,4960558.744
2017-10-04T16:00:02,27,157,25,Oxalic acid,DMBnoB12,Anticyclonic,0.2,4504679.345
2017-10-04T16:00:03,27,157,25,Oxalic acid,DeepSeaWater,Anticyclonic,0.2,4118291.201
2017-10-04T16:00:04,27,157,25,Oxalic acid,noB12,Anticyclonic,0.2,5039216.337
2017-10-04T16:00:05,27,157,25,Oxalic acid,B12,Anticyclonic,0.2,4591982.752
2017-10-04T16:00:06,27,157,15,Oxalic acid,Time0,Anticyclonic,0.2,4804032.173
2017-10-04T16:00:07,27,157,25,Oxalic acid,Control,Anticyclonic,5,3768876.77
2017-10-04T16:00:08,27,157,25,Oxalic acid,DMB,Anticyclonic,5,6909267.697
2017-10-04T16:00:09,27,157,25,Oxalic acid,DMBnoB12,Anticyclonic,5,6722321.085
2017-10-04T16:00:10,27,157,25,Oxalic acid,DeepSeaWater,Anticyclonic,5,4716314.411
2017-10-04T16:00:11,27,157,25,Oxalic acid,noB12,Anticyclonic,5,6179405.082
2017-10-04T16:00:12,27,157,25,Oxalic acid,B12,Anticyclonic,5,3616149.893
2017-10-04T16:00:13,27,157,15,Oxalic acid,Time0,Anticyclonic,5,3197885.015
2017-07-04T08:55:00,25,-158.5,25,Proline betaine,Control,Cyclonic,0.2,39174986.15
2017-07-04T08:55:00,25,-158.5,25,Proline betaine,DMB,Cyclonic,0.2,54992504.17
2017-07-04T08:55:01,25,-158.5,25,Proline betaine,DMBnoB12,Cyclonic,0.2,64996706.52
2017-07-04T08:55:02,25,-158.5,25,Proline betaine,DeepSeaWater,Cyclonic,0.2,32052147.1
2017-07-04T08:55:03,25,-158.5,25,Proline betaine,noB12,Cyclonic,0.2,65547193.25
2017-07-04T08:55:04,25,-158.5,25,Proline betaine,B12,Cyclonic,0.2,70414324.99
2017-07-04T08:55:00,25,-158.5,15,Proline betaine,Time0,Cyclonic,0.2,80930331.18
2017-07-04T08:55:00,25,-158.5,25,Proline betaine,Control,Cyclonic,5,174450454.2
2017-07-04T08:55:00,25,-158.5,25,Proline betaine,DMB,Cyclonic,5,173685078.7
2017-07-04T08:55:01,25,-158.5,25,Proline betaine,DMBnoB12,Cyclonic,5,189674194.4
2017-07-04T08:55:02,25,-158.5,25,Proline betaine,DeepSeaWater,Cyclonic,5,136928610.2
2017-07-04T08:55:03,25,-158.5,25,Proline betaine,noB12,Cyclonic,5,239940676.5
2017-07-04T08:55:04,25,-158.5,25,Proline betaine,B12,Cyclonic,5,117960826.6
2017-07-04T08:55:00,25,-158.5,15,Proline betaine,Time0,Cyclonic,5,87499136.77
2017-10-04T16:00:00,27,157,25,Proline betaine,Control,Anticyclonic,0.2,36987392.04
2017-10-04T16:00:01,27,157,25,Proline betaine,DMB,Anticyclonic,0.2,53162599.18
2017-10-04T16:00:02,27,157,25,Proline betaine,DMBnoB12,Anticyclonic,0.2,51288172.65
2017-10-04T16:00:03,27,157,25,Proline betaine,DeepSeaWater,Anticyclonic,0.2,39827556
2017-10-04T16:00:04,27,157,25,Proline betaine,noB12,Anticyclonic,0.2,53621703.48
2017-10-04T16:00:05,27,157,25,Proline betaine,B12,Anticyclonic,0.2,45494848.26
2017-10-04T16:00:06,27,157,15,Proline betaine,Time0,Anticyclonic,0.2,62265901.25
2017-10-04T16:00:07,27,157,25,Proline betaine,Control,Anticyclonic,5,121766761.6
2017-10-04T16:00:08,27,157,25,Proline betaine,DMB,Anticyclonic,5,142149877.5
2017-10-04T16:00:09,27,157,25,Proline betaine,DMBnoB12,Anticyclonic,5,88665113.89
2017-10-04T16:00:10,27,157,25,Proline betaine,DeepSeaWater,Anticyclonic,5,126245501.7
2017-10-04T16:00:11,27,157,25,Proline betaine,noB12,Anticyclonic,5,125543552
2017-10-04T16:00:12,27,157,25,Proline betaine,B12,Anticyclonic,5,189855431.3
2017-10-04T16:00:13,27,157,15,Proline betaine,Time0,Anticyclonic,5,97592187.01
2017-07-04T08:55:00,25,-158.5,25,S-Adenosylhomocysteine,Control,Cyclonic,0.2,3378.032258
2017-07-04T08:55:00,25,-158.5,25,S-Adenosylhomocysteine,DMB,Cyclonic,0.2,4850.483871
2017-07-04T08:55:01,25,-158.5,25,S-Adenosylhomocysteine,DMBnoB12,Cyclonic,0.2,
2017-07-04T08:55:02,25,-158.5,25,S-Adenosylhomocysteine,DeepSeaWater,Cyclonic,0.2,28631.41935
2017-07-04T08:55:03,25,-158.5,25,S-Adenosylhomocysteine,noB12,Cyclonic,0.2,3995.451613
2017-07-04T08:55:04,25,-158.5,25,S-Adenosylhomocysteine,B12,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,15,S-Adenosylhomocysteine,Time0,Cyclonic,0.2,
2017-07-04T08:55:00,25,-158.5,25,S-Adenosylhomocysteine,Control,Cyclonic,5,90075.40323
2017-07-04T08:55:00,25,-158.5,25,S-Adenosylhomocysteine,DMB,Cyclonic,5,
2017-07-04T08:55:01,25,-158.5,25,S-Adenosylhomocysteine,DMBnoB12,Cyclonic,5,624423.9462
2017-07-04T08:55:02,25,-158.5,25,S-Adenosylhomocysteine,DeepSeaWater,Cyclonic,5,756965.172
2017-07-04T08:55:03,25,-158.5,25,S-Adenosylhomocysteine,noB12,Cyclonic,5,255292.6129
2017-07-04T08:55:04,25,-158.5,25,S-Adenosylhomocysteine,B12,Cyclonic,5,
2017-07-04T08:55:00,25,-158.5,15,S-Adenosylhomocysteine,Time0,Cyclonic,5,11225.80645
2017-10-04T16:00:00,27,157,25,S-Adenosylhomocysteine,Control,Anticyclonic,0.2,
2017-10-04T16:00:01,27,157,25,S-Adenosylhomocysteine,DMB,Anticyclonic,0.2,
2017-10-04T16:00:02,27,157,25,S-Adenosylhomocysteine,DMBnoB12,Anticyclonic,0.2,
2017-10-04T16:00:03,27,157,25,S-Adenosylhomocysteine,DeepSeaWater,Anticyclonic,0.2,
2017-10-04T16:00:04,27,157,25,S-Adenosylhomocysteine,noB12,Anticyclonic,0.2,
2017-10-04T16:00:05,27,157,25,S-Adenosylhomocysteine,B12,Anticyclonic,0.2,7741.129032
2017-10-04T16:00:06,27,157,15,S-Adenosylhomocysteine,Time0,Anticyclonic,0.2,6356.612903
2017-10-04T16:00:07,27,157,25,S-Adenosylhomocysteine,Control,Anticyclonic,5,316611.086
2017-10-04T16:00:08,27,157,25,S-Adenosylhomocysteine,DMB,Anticyclonic,5,9874.967742
2017-10-04T16:00:09,27,157,25,S-Adenosylhomocysteine,DMBnoB12,Anticyclonic,5,156467.1613
2017-10-04T16:00:10,27,157,25,S-Adenosylhomocysteine,DeepSeaWater,Anticyclonic,5,228261.4946
2017-10-04T16:00:11,27,157,25,S-Adenosylhomocysteine,noB12,Anticyclonic,5,185478.6989
2017-10-04T16:00:12,27,157,25,S-Adenosylhomocysteine,B12,Anticyclonic,5,
2017-10-04T16:00:13,27,157,15,S-Adenosylhomocysteine,Time0,Anticyclonic,5,
2017-07-04T08:55:00,25,-158.5,25,S-Adenosylmethionine,Control,Cyclonic,0.2,117687.6129
2017-07-04T08:55:00,25,-158.5,25,S-Adenosylmethionine,DMB,Cyclonic,0.2,49345.37097
2017-07-04T08:55:01,25,-158.5,25,S-Adenosylmethionine,DMBnoB12,Cyclonic,0.2,71254.40323
2017-07-04T08:55:02,25,-158.5,25,S-Adenosylmethionine,DeepSeaWater,Cyclonic,0.2,156757.629
2017-07-04T08:55:03,25,-158.5,25,S-Adenosylmethionine,noB12,Cyclonic,0.2,97689.15054
2017-07-04T08:55:04,25,-158.5,25,S-Adenosylmethionine,B12,Cyclonic,0.2,62270.48387
2017-07-04T08:55:00,25,-158.5,15,S-Adenosylmethionine,Time0,Cyclonic,0.2,85668.1828
2017-07-04T08:55:00,25,-158.5,25,S-Adenosylmethionine,Control,Cyclonic,5,450652.828
